날짜,제목,닉네임,종목,게시글,댓글수,조회수,공감,비공감,게시글내용,댓글
2025.06.25 14:10,((속보)) 완전 큰일났다 !!,tong****,035420,305072705,0,112,0,1,".
.
.
.
.
.
.
.
.
.
.
.

옴마나 ~~~~~~~

오늘 장중조정 끝

양전하겠는데?

하이닉스 많이올랐고

삼전 노답이고

방산.전력.조선.뷰티.바이오.엔터 꼭대기고

자동차.부품 관세 노답이고


그럼

Ai 네이버는?

아직 저평가

실적.성장성봐라

관세 자유롭고

대통령이 밀어주고

중기부장관.ai수석 네이버 출신이고


눈씻고봐도 이것뿐이다


신규동학개미들아

달리는말에 올라타라

50고지에서 만나자 !!",
2025.06.25 14:10,왜이러는지 아는사람,hoye****,035420,305072665,5,237,0,1,,
2025.06.25 14:09,ㅋ 누가 이기는가?,dong****,035420,305072560,1,131,0,0,"외국인들끼리
골드만
모건스탠리
누가 승리자?
ㅎ","ㅋㅋ 모건은 이미 승리자지 20만 아래서 몇백만주 매수박고 50프로 오른 자리에서 털고있는걸...,"
2025.06.25 14:09,무섭다,mugo****,035420,305072559,0,42,1,0,"못들어가겠다
!!",
2025.06.25 14:09,근데 카카오는 네이버 하락해서 올라가던거...,mj******,035420,305072542,0,52,0,0,빠진걸로 아는데 진짜 요상하게 돌아가네 ㅋ,
2025.06.25 14:08,거봐유 내 말맞자나유,go******,035420,305072482,0,65,0,1,"개미 존네 털고

물량 ssg 털어간다니께유",
2025.06.25 14:07,매일 오후 2시에 출근하시는,rado****,035420,305072364,4,310,2,0,싹쓸이 형님은 누구세요?,골드만 싹슬 | 나 외국형인데 시차때메 두시에 오는거야 | 간다간다 뿅간다 | ㅋㅋㅋㅋㅋ 개웃겨요 ㅋ
2025.06.25 14:07,2.5% 만 더 오르면,lost****,035420,305072325,0,123,1,0,"세컨계좌 5% 단타 성공인데

대 주겠니??",
2025.06.25 14:07,오늘앞자리 바꿔버렷,melo****,035420,305072245,0,57,0,0,ㄱㄱ,
2025.06.25 14:06,다들 신용 미수 풀배팅,majo****,035420,305072190,0,58,3,0,가즈아 양전~,
2025.06.25 14:06,카카오는 페이빨로 오르기 시작하고 우린 ...,mj******,035420,305072183,0,109,1,0,신가하다. ㅋ ㅋ 근데 기분은 좋다.,
2025.06.25 14:06,보합가면,zxcb****,035420,305072155,0,47,0,0,"알지요?
덜덜~~~♡",
2025.06.25 14:06,어리석은 중생들아,stri****,035420,305072149,0,53,0,0,"아직도 흐름을 못읽냐

그냥 사.

이거 말고 다른거 뭐 살래?",
2025.06.25 14:05,마지막 매수 기횐가요,jang****,035420,305071995,1,109,3,0,ㅇㅇ?,18만원에 샀어야지
2025.06.25 14:05,네이버가 지수 좌지우지?,gogo****,035420,305071951,0,45,0,0,네이번 센것 같다는 생각이 듬~,
2025.06.25 14:04,막판에,dygk****,035420,305071843,0,60,0,0,말아 올리나?,
2025.06.25 14:04,공공부문 ai전환시작,blac****,035420,305071797,0,110,1,0,ㄱㄱ,
2025.06.25 14:03,ㅋㅋ 원화스테이블 코인이,aj******,035420,305071727,3,137,0,2,수요가 있을거라 생각하냐 ai가 금방 실적이ㅇ나올수 있을거라 생각하냐 이거 기대감 다 반영되고 세력들 다 튀는중이다 카카오나 카페도 똑같다 원화스테이블 코인 절대수요 없다 에휴 주식이를 똥으로 배웠누ㅋㅋ,ㅋㅋ 실제 나오기 전까지 먹는거지 100조짜리 ai정책인데 겨우 50프로 상승으로 기대감 다반영됐다고 하긴... | 누가뭐래? 넌 니가 신경 쓰세요. 덜덜~~~ | 얘는 작성글보면 진짜 정신병왔네ㅋㅋㅋ 감전당했냐?
2025.06.25 14:03,누가 갑자기많이 사나?,mugo****,035420,305071704,0,91,2,1,돈수천억사네!!,
2025.06.25 14:02,조금만 더더 눌러봐,tt******,035420,305071567,0,48,1,0,사게,
2025.06.25 14:01,카카오 페이 오르니까 우리도 쪼끔 오르네...,mj******,035420,305071478,0,47,0,0,신기. ㅋ,
2025.06.25 13:59,285000원을 못 뚫고가네ㅎ,3125****,035420,305071200,1,160,0,5,오늘은 여기까지 인가요?ㅎ,자 다음 주린이 ~
2025.06.25 13:58,기대만으로 오르는주식은 ??,kbh2****,035420,305071042,1,150,0,3,"실적이 뒷받침 안된 기대만으로 오르는
주식은 얼마 가지 않아 제자리로
돌아간다. 몇해전에 언론 기레기들이
입에 거품물고 난리가 났던 NFT 봐라 !!!
지금 어떻게 되었나 ??
종자도 없이 사라졌다.
지금 스테이블코인도 마찬가지다.
실체도 모호하고 투기판이다.
두고봐라 !!! 사필귀정 !!!!
기레기들 선동에 개미들만
핥기 당할거다.",자 다음 주린이 ~
2025.06.25 13:57,약속의 2시,nd******,035420,305070955,2,166,2,1,!!,요즘 3시래. | 약속 약속 그놈의 약속누구랑 하는거냐고 나도 좀 알자
2025.06.25 13:56,거래량보니 오늘도 막판에 말아 올릴 듯하...,aj******,035420,305070781,0,108,3,0,거래량 추이를 보니 어제와 비슷하네..,
2025.06.25 13:56,좋아요좋아,03******,035420,305070774,0,49,1,1,이대통령 5년동안 가지고 가봅니다 ♡♡♡,
2025.06.25 13:55,삭스랑 모건이랑 한판하는거?,kimy****,035420,305070684,0,83,0,0,누가 먹나,
2025.06.25 13:53,골드만 흉아가 18만여주 배팅 사는데 같...,bich****,035420,305070388,1,195,3,1,"굿
존버",ㅋㅋ그게 배팅인지 환매인지 니가 어케 아냐?
2025.06.25 13:51,코스피 2000선에 갖다놔라 그래야 정상...,zxcv****,035420,305070094,1,111,0,4,"깨?빨 알지도 모르는 것들이 나라망친다
제정신이냐 미친거냐 비정상 이해불가",썩열이 거니한테 가서 놀아! ㅋ
2025.06.25 13:51,오늘,alon****,035420,305070076,0,88,2,0,마지막 매수기회주네요 내일부턴 3자에서놀자,
2025.06.25 13:49,네이버 75% 분할매도,jang****,035420,305069743,0,212,1,4,"작년 2월에 21만원에서 22만원까지 5% 상승한날 종가배팅으로 들어왔다가
다음날 22만원에서 21만원까지 하락하는 바람에 얼마전까지 1년이 좀 넘게 물려있었습니다.

그제부터 외인 매도물량을 개인이 받기 시작한 것 같아서
어제 오전에 284000원에 분할매도로 25% 비중을 익절하고
오늘 오전에 50%비중을 284000원에 분할매도로 익절했습니다.

투자 원금은 90%까지는 회수한 것 같아서 남은 네이버 주식은 20일 이평선을 깨고 내려가기 전까지는 버텨볼 생각입니다.

성투하세요.",
2025.06.25 13:46,한종목 몰빵 이재명 한국형 인공 AI,k165****,035420,305069321,0,161,3,0,대장주,
2025.06.25 13:45,19층 주주입니다.,yoon****,035420,305069252,1,233,5,2,기회라 생각하고 불타기 갑니다.,돈이 읍네
2025.06.25 13:44,곧...,id******,035420,305069019,0,131,3,0,"폭등...1,200주 260,000원 주주 드림..",
2025.06.25 13:43,이거라도가야,gong****,035420,305068963,0,100,0,0,재명씨 면이서지 코스피 5000시대,
2025.06.25 13:43,이자리에서 개인이 또 받아주면,kwh2****,035420,305068843,1,177,0,0,시체가 많아져서 당분간은 가기 어렵다.,주식 받치는게 개미지... ㅋ
2025.06.25 13:38,3시에 빨간불이 온다,doun****,035420,305068232,2,443,10,2,복창실시!!!!!,ㅠㅠ
2025.06.25 13:38,그러고보니까,5sil****,035420,305068226,1,168,0,0,어제단일가떠들던데 아니었네요,내가 못가게 막았음
2025.06.25 13:37,"pbr 1.6배, 시총 45조 네이버, ...",soo3****,035420,305068143,0,220,2,1,"PBR 0.0배, 시총 236억,
4년만에 매출액 10배 폭발
최근 2년 영업이익이 시총보다 100억 많고
최근 2년 순이익도 시총보다 90억이나 많아요
900620/로스웰
외인이 끊없이 매집중
한국 개미들은 조금올랐다고 수익 실현중이고
종목 한번 살펴 보시요~~
텐배거 조건 완비",
2025.06.25 13:37,2분기예상실적 역대최고인 조선주,cbw0****,035420,305068128,1,182,1,1,"현중,삼중,한오,한국조선등 대부분 5~6%씩 폭락하는데 네이버가 2.8%소폭하락으로 더 잘버티고 있네~~참 이래서 주식은 어렵다는거다,,,,",우리나라는 역대최고실적 얘기나오면 폭락하는듯;; 네이버도 실적은개좋은대 실적발표날 항상폭락
2025.06.25 13:37,추세상 오늘 강력 저가 매수 기회자리,skpr****,035420,305068108,0,104,3,1,"이틀 숨고르기 하고 낼은 강슛나올자리.........
저가분할 매수 하세요,,,손절은 사절,,,,,,,",
2025.06.25 13:37,감 오제?,nd******,035420,305068034,1,198,3,1,간다,ㅠㅠ
2025.06.25 13:35,어제 나도 네이버 삿지만 네이버가 현대차...,shtc****,035420,305067812,3,482,1,3,ㄴㅁㅇ,"현대차가 문제지요. 그리고 제조업과 it기업은 per, pbr기준이 달라요. | 카카오페이는 말이되고요.. 카카오는요.. ^^:::: 주식은 어렵네요 | 현대차 시총이 저평가 아닌가요?"
2025.06.25 13:34,빚투맛이어??,ssci****,035420,305067561,0,71,0,0,?돈복사쉽니?,
2025.06.25 13:33,"조정줄때 야금야금 사둬,,,",4my1****,035420,305067545,0,96,2,0,40만원까지는 기냥 간다,
2025.06.25 13:33,실적 떨어지든 4년전에도 47만원이었다,kiki****,035420,305067452,1,205,4,1,지금 실적을 봐라,그래서 물린사람이 한둘이 아니다 ..!!
2025.06.25 13:33,애넨 게시판 도배 막을 기술도 없는데,come****,035420,305067441,0,63,1,3,뭔 AI타령이냐,
2025.06.25 13:33,2시는 뭐다?,cka7****,035420,305067435,0,88,1,0,약속의 네이버다~,
2025.06.25 13:32,오늘 단기과열 끝나면,choh****,035420,305067399,1,255,0,0,"오른다 1
떨어진다2",끝나긴 뭐가 끝남?
2025.06.25 13:31,지금 골드만흉아 입성으로 종가는 29만 ...,bich****,035420,305067190,0,243,5,1,"굿
존버",
2025.06.25 13:29,종가 30만원,yp******,035420,305066983,0,117,2,0,어짜피 30만원 갈거 오늘가자,
2025.06.25 13:27,큰형님 들어오신다,dlwo****,035420,305066649,0,212,3,0,"골드만삭스 오늘의 백기사될듯
종가는 300000원",
2025.06.25 13:25,외국인,k2k2****,035420,305066442,0,116,3,0,오늘은 모간놈들 매도물량 골드만이 받아주네,
2025.06.25 13:24,"281,500원에 500주 매수했읍니다.",star****,035420,305066267,1,304,12,0,"잘부특드립니다.

훌륭한 인재가 많아서

청와대에서도 뽑아가는

네이버 AI

목표주가 500,000원을 보겠읍니다.",와~. 큰돈을 넣어야 큰돈을 버는법이죠. 전 자본이 없어 28 에 10주 샀네요.
2025.06.25 13:24,1시반부터 움직임이 진짜다,lsj9****,035420,305066189,0,132,0,2,.,
2025.06.25 13:22,신용미수 반대매매시키려면 2거래일 하락 ...,mtas****,035420,305066028,0,127,0,1,=최소 내일 종가까진 하락,
2025.06.25 13:22,■ 공매도 ↓,magu****,035420,305065887,0,92,1,0,조정구간 진입.,
2025.06.25 13:20,다들얼마에사셨길래,good****,035420,305065700,4,443,0,3,저는 15만원인데,32도 있어요. 옛날에 사서 ㅋㅋ | 18만원!!! 살짝 오를때 불타서 20만원! | 18만인데 2배먹고싶음요 | 개미무덥 시작. 공매도 물량 급증.
2025.06.25 13:19,국장하지 말아야지,ifiw****,035420,305065529,0,134,0,0,하면서 국장하는 내가 ㄹㅈㄷ,
2025.06.25 13:18,그만 ㅡ누질러라',mmr4****,035420,305065352,0,87,1,0,"배 아프다 안카놔?!
적당히 하고 출발합시다 고마'^^",
2025.06.25 13:16,2~3천원먹기하시는지??,03******,035420,305065065,0,145,1,0,계속해서 내리고 다시올리고 ~~동전주 만들지마소~,
2025.06.25 13:13,고작,sube****,035420,305064636,0,141,2,1,"3프로 가지고

코스피 월 15프로 상승 중..

최근 10년간 코로나 때 아니고서는 없었다

가지고있는 사람이 돈 버는 시장이지",
2025.06.25 13:10,공매도 80만주...,i4******,035420,305064310,1,430,5,0,"용을 쓰고 있다.

현금25조 들고 이자놀이 할게 아니라...

주가에 신경써야...

자산뻥튀기 시대...두산.한화처럼 ?배씩은 그냥 튀겨야 될 시대.",내가 잘못 보고 있는 건가... 공매도 현황 보니 20일자 기준으로 공매도 잔량 260억 정도밖에 안되는데?
2025.06.25 13:09,골드만 오후 1시부터 17만1천여주 이상...,bich****,035420,305064157,0,467,9,0,"갑자기 매수
골드만 형아가 갑자기 순매수

굿",
2025.06.25 13:08,외인이 다 팔아먹고 튀었네,as******,035420,305064076,0,189,0,3,또 개미만 남은 네이버,
2025.06.25 13:07,모간,pich****,035420,305063942,0,155,1,0,모가지 잘러.,
2025.06.25 13:07,이 대통령 연임제 찬성 청원,sdox****,035420,305063921,4,242,7,14,"이재명 대통령님 취임 22일차

코스피 3000 / 여느 보수정권 대통들 보면 취임식 후 바로 국정에 돌입한 역사가 없었습니다.

그러나 이재명 대통령은 취임식 순간부터 국정을 시작하셨습니다.

그만큼 나라가 긴박한 상황이고 이러한 사람은 또 없었습니다.

故 노무현 대통령님이 생각납니다. 멍청한 그 세대 405060들에게 날조 당하여

핍박 받고 억압 받고 날조에 거짓선동까지 일삼는 세대입니다.

지금도 그 위협이 도사리고 있습니다. 405060들은 여전히 살아 숨쉬고 있습니다.

2030들의 피땀을 빠라먹을려 자기 하나 편하자고. 이기적인 생각으로 호시탐탐 나라의 전복을 노리고 있습니다.

원전은 위험한 기술임이 분명합니다. 자기들은 이미 다 늙어서 이런 위험을 감수할 필요가 없이

죽으면 그만인 것인지.. 무작정 밀어붙이기 식입니다.

2030의 미래 따위는 안전에 없습니다. 그저 아쉬울 것 없는 인생이랍시고 배짱만 남아서

미친인간들입니다.

이들을 벌하기 위해서 이재명 대통령님이

그들의 그득그득한 욕망의 주머니를 째려고 하니깐 지금 개거품 물고 반대하는 사람들이

바로 극우, 국짐 지지자 들이자 내란 옹호자들 입니다.


이재명 대통령님 연임제 청원에 동참하시어

10년 이재명 시대를 열어 이들을 적폐청산 해야 할 것입니다.",뭔래냐 선동질좀 그만해라
2025.06.25 13:07,존나,hang****,035420,305063916,0,85,0,0,던지네 ㅡㅡ,
2025.06.25 13:07,갓재명.,expl****,035420,305063890,0,111,2,0,"1찍이 덕분.

고마워하자 2찍아.

내란수괴 똘마니 김문수.",
2025.06.25 13:07,12:30,king****,035420,305063857,0,122,0,0,까지 살펴본 결과로 네이버와 두빌이 상태가 유사하네요. 다만 두빌은 외인들 대량 매도가 연이어 이어지고 있는 상태인데기관과 개인이 커버 하고 있는상태고 그러나 지표가 꺾기질 않고 있는 점은 동일 하네요. 결국 며칠더 음봉을 낼지는 모르지만 조정까지 가지은 않을걸로 보이는 그림 입니다. 보통 눌림은 2~10거래일 내로 저고점 넘어서면서 빠져소 15% 이내일 경우가 대부분입니다. 이런 경우를 눌림목이라 하는 구간인데 이것이 길어지거나 더 눌리면 그건 조정 국면이라 불러야지요. 하여간 제가 보기엔 늦어도 담주초엔 정리 될 하락이라 보이네요. 그 이후의 추세는 그때가서 따져봐야겠구요. 문제는 약수익 인 분들인데 이런 경우는 수익권에서 정리 하고 반등할때 받는게 나을수 있겠지요. 저같은 경우 수익이 30%이상이일땐 눌림구간에서 한 15%빠져도 버티고 가지만 하여간 수익 관리는 각자 원칙대로 가져 가시면 될것 같군요. 성투들 하세요.,
2025.06.25 13:05,골드만,pgs6****,035420,305063596,0,112,2,0,"저가 매집중
강력 홀딩",
2025.06.25 13:04,■ JP모건 공매도세력중 대장,magu****,035420,305063469,0,142,0,0,"JP모건 이놈 어제부터 수상하다 싶더니만 역시 개미주식을 싹쓸이 대차해놨구나.

그래 .. 이 수많은 공매도물량을 언제 풀 생각이냐?

오늘밤 미증시 조정 들어올때 내일 따라 풀거냐? 아니면 오늘 시간외장에서 블록딜 또 쳐서 폭락시킬거냐.




공매도놈들 지긋지긋하구나.",
2025.06.25 13:04,폭락,mupp****,035420,305063420,0,113,0,2,"미장 서클 오늘도폭락한다
대피해라",
2025.06.25 13:01,"오늘, 내일",kshj****,035420,305063083,0,98,0,0,최적,
2025.06.25 12:59,■ 최수연 대표 말이 틀린게 없다.,magu****,035420,305062774,0,354,6,0,"네이버 공매도 대차량중, 90% 이상이 우리 네이버 개미들이 주식을 대차해준거쟎아?

우리 스스로가 공매도놈들한테 공매도 치라고 주식을 대차해주고 있는거다.


최수연이가 말하는건


1. 네이버 개미들이 알았든 몰랐든, 증권계좌를 공매도 대차차단설정 해놓고 매수하지않았기때문에

결과적으로 공매도놈들한테 주식을 대차해주고 있는 꼴 아니냐?

공매도놈들한테 공매도 치라고 주식을 대차해주는 환경에서 제대로 된 상승세가 나오겠냐는말이다.

일봉차트봐라. 2~3년간 언제까지 공매도 놀이터로

왔다갔다만 할거냐??


2. 공매도 대차이자가 목적이면 주가 하락에 신경꺼라.

맞는소리지. 둘다 가질순없쟎아.


3. 상승하고 싶으면, 증권사 고객센터에 전화해서 공매도놈들한테 대차해준 주식 찾아오고,

증권계좌는 공매도 대차차단설정해라.

이건 주주가 해야 될이지, 회사가 해줄수있는게 아니다.


이 말도 맞는거다.

주주가 게시판에서 입만 털면 상승하냐고?

주주가 할일은 딱하나 공매도 막아주는거다.

그런데, 지금 네이버 개미들중 자신있게 나는 내 증권계좌를 공매도 대차차단설정해놓고 매수했다 ! 손번쩍?? 없쟎아.

게다가... 지금이라도 알았으면 당장 증권사에 전화해서 내 주식이 정말로 공매도에 대차됐는지

확인해보고, 대차된 상태면 주식 상환해달라고해서 찾아오고, 증권계좌를 대차차단설정 해야되는데 했냐고?

그거 해놓고 게시판에서 나불대고 있냐고 ???



개미가 소프트웨어 개발해서 네이버에 줄것도 아니고,

개미가 할일은 오직 하나 "" 공매도 없는 환경을 만들어주는거다 !",
